product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B00H47GVGY,USHA Quartz Room Heater with Overheating Protection (3002 Ivory 800 Watts),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|ElectricHeaters,1199,1695,29%,3.6,13300,Meant for Spot Heating; Voltage/Frequency: 230V/50Hz/1 Phase|Room Size: Upto 150 sq ft; Ideal for a small room only i.e. up to 120 sq. ft. Touch Sensor: No. :Tip-over Switch : Yes|Safety tip over switch cuts off the heater in case it tilts or falls; Powder coated finish to prevent corrosion|Designed for low power consumption; There are two heating positions to suit your comfort|Country of Origin: India,https://m.media-amazon.com/images/I/514Zxz-eqKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Quartz-800-Watt-Overheating-Protection/dp/B00H47GVGY/ref=sr_1_6?qid=1672923591&s=kitchen&sr=1-6
B07VX71FZP,Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified White colour Ideal for small to medium room/area),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|FanHeaters,1199,2000,40%,4,18543,Powerful 2400 RPM copper winded motor for quick heating and can be used vertically or horizontally (kindly refer to images)|Do not worry if you experience some burning smell when you run your room heater for the 1st time. This is due to the motor varnish getting heated for the 1st time. The problem should not recur in subsequent usage. If it does please contact our Customer support|Caution - Always use the product with 16A socket. Using it on lower rating sockets may result in melting of socket or the plug. This is 2 KW heater. It will consume 2 units per hour when operated on high heat setting.|Air throw range of 10 feet which is ideal for small to medium sized room; Product can be placed both vertically and horizontally (kindly refer to images)|Cool Warm or Hot wind selection knob for heat setting; Please note that regulator changes heating power & not actual fan speed|Lightweight (1.15 kg) for easy portability between rooms; Plastic body with rust-free metal grill front|Built-in overheating protection;Power: 2000 watts; Operating Voltage: 220 - 240 volts; Package contents: 1 Room Heater and Instructions Manual|This model Fan Speed is fixed not regulated by knob,https://m.media-amazon.com/images/I/41ITfQhGHfL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-2000-Watt-certified/dp/B07VX71FZP/ref=sr_1_7?qid=1672923591&s=kitchen&sr=1-7
B07NCKMXVZ,StyleHouse Lint Remover for Woolen Clothes Electric Lint Remover Best Lint Shaver for Clothes,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|LintShavers,455,999,54%,4.1,3578,✅REJUVENATE FABRICS & KEEP TIDY - Restore your clothes and fabrics to a fresh new look! Powerful engine can easily and gently remove fluffs lints pilling fuzzes and bobbles from fabrics like bed sheets cushions sweaters woolen coats curtains carpets and more!|✅MAKE ALL FABRICS LOOK BRAND NEW: Even the highest quality of fabrics require a little rejuvenation every now and then and this Fabric Shaver features a sharp stainless steel razor blade that will make quick work of damaged fabrics and make them look good as new.|✅ERGONOMIC DESIGN WITH A BATTERY POWERED MOTOR: Specially designed and lightweight with a 180° handle so it's easy to grip while you efforlessly defuzz your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect.|✅EASY TO USE: Simply push the switch on button and gently skim it across the fabric in a circular motion to remove all the unwanted excess. Once the fabric is back to pristine condition the excess tray slides out to empty. The expanded blade surface covers a larger area finishing the job quicker and easier.|✅DUAL PROTECTION The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use.,https://m.media-amazon.com/images/I/415CYtympZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/StyleHouse-Remover-Woolen-Clothes-Electric/dp/B07NCKMXVZ/ref=sr_1_8?qid=1672923591&s=kitchen&sr=1-8
B0B61DSF17,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,199,1999,90%,3.7,2031,✅ [LCD Screen] : A wide LCD screen display makes this scale easy to read and it automatically locks its reading when the data is stable.|✅ [Multiple Features] : There are multiple features on the scale such as an ON/OFF mode a tare function a unit exchange function and an overload indicator.|✅ [Salient Features] : BeatXP kitchen weighing has Wide Screen Display Automatic Data Locking Low Power Consumption Low Battery Indicator High Precision Sensor When the scale is overloaded the scale will appear O/C.|✅ [Flat Surface] : To ensure accurate measurements place the Kitchen weighing scale on a flat surface.|✅ [Color] : This scale is white in color and made from PVC,https://m.media-amazon.com/images/I/414Cwv2guxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/beatXP-Multipurpose-Portable-Electronic-Weighing/dp/B0B61DSF17/ref=sr_1_10?qid=1672923591&s=kitchen&sr=1-10
B07VQGVL68,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,293,499,41%,3.9,44994,Wide LCD screen display easy to read Automatically locks the reading when data is stable|Low power consumption Low battery indicatorTare function Maximum Capacity 10kg|The scale will automatically switched off when it is in non-use condition in order to save power|High-precision tension meter sensing system 1G Measuring Increments Power by 1.5V 2 x AA batteries|Color: White With 3 Button on the scale that is on/offModeTare Material: PVC|Place weighing scale on flat surface to use,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31p014p14mL._SX342_SY445_QL70_FMwebp_.jpg,https://www.amazon.in/Multipurpose-Portable-Electronic-Digital-Weighing/dp/B07VQGVL68/ref=sr_1_11?qid=1672923591&s=kitchen&sr=1-11
B01LWYDEQ7,Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420 Green 400 ml),Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,199,495,60%,4.1,270563,Unique string function to chop vegetables and fruits with ease;Package Contents: 1-Piece Handy Chopper.Blade Length: 3 centimeters|Eco-friendly design no electricity required;Warranty: 30 Days Warranty Only On Manufacturing Defects|Made from unbreakable ABS plastic for long-lasting use Material: Polypropylene (PP);Sturdy 3-blade design made from Stainless Steel As this chopper by Pigeon can be opened and detached easily cleaning is an easy task using lukewarm water mild detergent and a soft cloth.Power Requirement: Manual|Size Name: Standard,https://m.media-amazon.com/images/I/41cVgYgAKpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Plastic-Chopper-Blades/dp/B01LWYDEQ7/ref=sr_1_12?qid=1672923591&s=kitchen&sr=1-12
B07VNFP3C2,Prestige 1.5 Litre Kettle 1500-watts Red,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,749,1245,40%,3.9,31783,Warranty: 1 year warranty provided by the manufacturer from date of purchase|Max 3 differentiators great features - i)automatic cutoff ii) 360 degree swivel base iii)single touch lid locking. Lockable Lid:Yes|Power: 1500 watts Voltage(V): 230|Capacity: 1.5 liters  Power: 1500 watts|Customer should not wash the base of the kettle|For queries please call our customer care on all days from 8AM - 8PM|Customer should not fill the kettle above the maximum limit mentioned inside the kettle it they overfill at the time of boiling water will touch the lid and due to the heat plastic smell might come and also due to overfilling leakage will happen,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JCf4kTKgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-1-5-Kettle-1500-watts-Red/dp/B07VNFP3C2/ref=sr_1_16?qid=1672923591&s=kitchen&sr=1-16
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|ElectricHeaters,1399,1549,10%,3.9,2602,Efficient Warmth: Ideal for use in in small rooms this noiseless 800 Watts heater provides instant heating during winters. Effective Cord Length (in meters) 1.5|Personalized Comfort: Customize to your heating needs with two heat settings (500 W/ 1000 W)|Peace of Mind: Featuring dual safety device: Tip over switch against tilting and a Thermal fuse|Reliable & Safe: Our room heaters are dependable and they also come with a 2 Year warranty,https://m.media-amazon.com/images/I/519JHuNt1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-RHX-2-800-Watt-Room-Heater/dp/B00LUGTJGO/ref=sr_1_17?qid=1672923591&s=kitchen&sr=1-17
B01MQZ7J8K,Prestige Electric Kettle PKOSS - 1500watts Steel (1.5Ltr) Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,749,1445,48%,3.9,63350,Max 3 differentiators Great Features - i)Automatic Cutoff ii) 360 Degree Swivel Base iii)Single Touch lid locking|Voltage: 230V; Wattage: 1500W. Heating Element:Yes|Warranty: 1 Year BSNL/MTNL|i) Power - 1500 watts ii) Capacity - 1.5L iii) Material- Stainless Steel iv) Concealed Element|Troubleshooting guidelines: i)Never operate the appliance empty ii) Never lift the kettle from the base when the unit is in operation.|The large opening in the top allows easy access to the smooth seamless Stainless Steel interior for easy cleaning of mineral deposits|Features : Power indicator light that lights up as it begins to boil water and automatic shut-off after boiling ; Its water level indicator enables you to easily measure the amount of water you need,https://m.media-amazon.com/images/I/41XXjVSLyGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-Electric-Kettle-PKOSS-1500watts/dp/B01MQZ7J8K/ref=sr_1_18?qid=1672923591&s=kitchen&sr=1-18
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1699,3193,47%,3.8,54032,Pigeon Cruise Induction Cooktop Comes with 7 segments LED display for power and temperature. This Induction Stove comes with high-grade electrical that protects against short circuits. It's superior top plate cans with-stand very high temperatures making it very durable;Smart timer for hands free cooking  Cord length : 1.3 meter. Worktop Material:Carbon Steel Preset timer - auto switch off  Soft push button Temperature Control: Manual|Induction Stove comes with 93-percent energy saving technology;Safety Standards: Cruise Induction Stove will start working only when the Induction base Cookware is kept on the top|Included: 1 - Pigeon Cruise Induction Stove and User Manual;Power Input: 220 V and Power Consumption: 1800 Watt|Warranty Description: 1 Year On Product,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/411pUp4t0OL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Cruise-1800-Watt-Induction/dp/B01GFTEV5Y/ref=sr_1_20?qid=1672923591&s=kitchen&sr=1-20
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1043,1345,22%,3.8,15592,Content: Prestige Electric Kettle 1.7L with concealed element and detachable power base|Net Quantity: 1 unit : Warranty: 1 year.Water Level Indicator:Yes|Specifications - power - 1500 watts  Voltage: 230V Material- stainless steel concealed element|Troubleshooting guidelines - Never operate the appliance empty Never lift the kettle from the base when the unit is in operation|Specifications - power - 1500 watts Material- stainless steel concealed element|Great Features - Automatic cutoff wide mouth for easy cleaning single touch lid locking|Includes: main unit user manual warranty card,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J3yWKhnxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-PKGSS-Electric-Kettle-Stainless/dp/B00NW4UWN6/ref=sr_1_22?qid=1672923591&s=kitchen&sr=1-22
B01NCVJMKX,SHOPTOSHOP Electric Lint Remover Best Lint Shaver for ClothesLint Remover for Woolen Clothes Lint Remover for Sweaters,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|LintShavers,499,999,50%,4.1,4859,Smoothly takes off the lint from fabric suitable for sweaters woollens blanket . Timely clean the lint box . Great fabric grooming tool durable. Good quality material. Portable easily fits bags. Lightweight elegant handle design. Skid proof design easy to operate..|Please clear the blade area and fuz container after use ..|Superior quality product SHOPTOSHOP Electric Lint Remover Best Lint Shaver for ClothesLint Remover for Woolen Clothes Lint Remover For Sweaters|After using lint fuzz remover sweater will look just like new|Smoothly takes off the lint from fabric suitable for sweaters woolens blanket,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51MWh9t3Z2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SHOP-Plastic-Sweaters-Blankets-Multicolour/dp/B01NCVJMKX/ref=sr_1_23?qid=1672923591&s=kitchen&sr=1-23
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|FanHeaters,1464,1650,11%,4.1,14120,Meant for Spot Heating; Safety Mesh Grill; 100% Pure Copper Wire Motor for longer life|Room Size: Upto 250 sq ft|Ideal for a small/medium sized room only. Makes some noise due to fan|Non sagging stitching type and long life heating element|Safety cut-off  Auto-revolving Heater  Overheat Protection  Touch Sensor|Thermal cut-off for added safety|Two heat settings-1000 watts and 2000 watts,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41DwZuxPCaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-OEH-1260-2000-Watt-Heater-Grey/dp/B00O24PUO6/ref=sr_1_24?qid=1672923591&s=kitchen&sr=1-24
B07GXPDLYQ,PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother (6 Months Warranty),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,249,499,50%,3.3,8427,✅【Get Creamy Froth Quickly】With a higher speed motor this milk frother spins quickly and smoothly. It makes best creamy froth with milk heated . Enjoy your favorite coffee with foam topping in seconds.|✅【For Perfect Froth】This coffee frother is powered by 2 AA batteries it brings creamy froth instantly. Within 1 minute you get a glass filled with milk foam for your coffee.|✅【Enjoy Your Latte Anywhere】Missing your morning latte when travelling? Just take this portable frother on the road. Small yet effective easily to make your cafe style cappuccino|✅【100% Satisfaction] We aim to provide high quality product and stand behind it with a full replacement service. In case you have any issues just contact us and we will make it right for you at any time!,https://m.media-amazon.com/images/I/31MmLP6awML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRO365-Electric-Coffee-Stirrer-Frother/dp/B07GXPDLYQ/ref=sr_1_25?qid=1672923591&s=kitchen&sr=1-25
B01C8P29N0,Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology White,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|Irons|DryIrons,625,1400,55%,4.2,23316,R.D. & COMPANY Majesty DX 6 1000-Watt Dry Iron (White),https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31ke2NdHJ-L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29N0/ref=sr_1_26?qid=1672923591&s=kitchen&sr=1-26
